6165 	 1579 	 0.0 	 0.0 	 0.0 	 0.0078125 	 0.000895573187313848 	
15207 	 26775 	 0.00021466393168916663 	 0.0 	 0.0 	 0.0078125 	 0.0023435684588553078 	
14670 	 5575 	 0.0 	 0.0 	 0.0 	 0.0078125 	 -0.004961769960007356 	
23919 	 5635 	 0.0 	 0.0 	 0.0 	 0.0078125 	 -0.001651277580465645 	
13839 	 10672 	 0.0 	 0.0 	 0.0 	 0.0078125 	 0.004778434586806519 	
20957 	 14733 	 8.414911222686601e-05 	 0.0 	 0.0 	 0.0078125 	 -0.0010252115999921214 	
2664 	 2630 	 0.026932084309133488 	 0.03125 	 0.0234375 	 0.0078125 	 0.02494677550779698 	
2819 	 2760 	 0.0 	 0.0 	 0.0 	 0.0078125 	 0.0033419170814032095 	
2957 	 14179 	 0.0 	 0.0 	 0.0 	 0.0078125 	 0.0004637352286253172 	
2126 	 2055 	 0.0 	 0.0 	 0.0 	 0.0078125 	 -0.004247164850375725 	
4171 	 790 	 0.008594229588704727 	 0.0 	 0.0 	 0.0078125 	 0.01031665112030741 	
3505 	 12520 	 0.0 	 0.0 	 0.0 	 0.0078125 	 0.001583145256982436 	
6876 	 22504 	 0.0 	 0.0 	 0.0 	 0.0078125 	 0.003853668124696941 	
20680 	 20161 	 2.4506800637176815e-05 	 0.0 	 0.0 	 0.0078125 	 0.0008758269830753332 	
3414 	 11360 	 0.0 	 0.0 	 0.0 	 0.0078125 	 -0.0027759051643401387 	
15709 	 7316 	 0.0 	 0.0 	 0.0 	 0.0078125 	 0.000550255872280628 	
2683 	 7589 	 0.0 	 0.0 	 0.0 	 0.0078125 	 0.001456609493715053 	
25977 	 5565 	 0.0 	 0.0 	 0.0 	 0.0078125 	 0.0005667300362653126 	
4563 	 5178 	 0.0 	 0.0 	 0.0 	 0.0078125 	 0.0005909090350362508 	
18451 	 19558 	 0.0 	 0.0 	 0.0 	 0.0078125 	 -0.0005722062645118087 	
2350 	 2749 	 0.0 	 0.0 	 0.0 	 0.0078125 	 0.00012400617260475744 	
1777 	 20316 	 0.0 	 0.0 	 0.0 	 0.0078125 	 0.0014255878830952613 	
2031 	 18631 	 0.0 	 0.0 	 0.0 	 0.0078125 	 0.0009358782651009402 	
7634 	 2590 	 0.0 	 0.0 	 0.0 	 0.0078125 	 0.0010554735730217515 	
1986 	 772 	 0.0 	 0.0 	 0.0 	 0.0078125 	 0.0034103712236925204 	
4049 	 4665 	 0.0 	 0.0 	 0.0 	 0.0078125 	 0.005807157448978338 	
15150 	 3075 	 0.0 	 0.0 	 0.0 	 0.0078125 	 0.0002676230981777279 	
7624 	 1828 	 0.0 	 0.0 	 0.0 	 0.0078125 	 -0.0033249018645514984 	
14092 	 7692 	 0.0 	 0.0 	 0.0 	 0.0078125 	 0.0019383664250705035 	
14347 	 11471 	 0.0 	 0.0 	 0.0 	 0.0078125 	 -0.0007747646981428437 	
9143 	 17166 	 0.0 	 0.0 	 0.0 	 0.0078125 	 -0.0022190872785092623 	
8335 	 21830 	 0.0 	 0.0 	 0.0 	 0.0078125 	 -0.0019620803309778243 	
2653 	 6842 	 0.0 	 0.0 	 0.0 	 0.0078125 	 0.0028962945899623474 	
4730 	 19966 	 0.0 	 0.0 	 0.0 	 0.0078125 	 -0.002988478768253689 	
1582 	 1595 	 0.0 	 0.0 	 0.0 	 0.0078125 	 0.006174031964963689 	
1511 	 1596 	 0.009520682862770847 	 0.0078125 	 0.015625 	 0.0078125 	 0.00430441191097149 	
1453 	 1544 	 0.0 	 0.0 	 0.0 	 0.0078125 	 -0.009323914015032882 	
1449 	 30223 	 0.0 	 0.0 	 0.0 	 0.0078125 	 -0.0035875560194829955 	
10456 	 3889 	 0.0 	 0.0 	 0.0 	 0.0078125 	 -0.004136068471691462 	
13015 	 4308 	 0.0 	 0.0 	 0.0 	 0.0078125 	 -0.002958584500514526 	
9380 	 12412 	 0.0 	 0.0 	 0.0 	 0.0078125 	 0.0018576726469334195 	
18035 	 1537 	 0.0 	 0.0 	 0.0 	 0.0078125 	 0.0008046214325976561 	
4038 	 14003 	 0.0 	 0.0 	 0.0 	 0.0078125 	 0.0037579531484160556 	
9587 	 19025 	 0.0 	 0.0 	 0.0 	 0.0078125 	 0.001484029270197121 	
20029 	 5402 	 0.0 	 0.0 	 0.0 	 0.0078125 	 0.0022649855960714654 	
3778 	 10739 	 0.0 	 0.0 	 0.0 	 0.0078125 	 0.001259120233334647 	
10656 	 11514 	 0.0 	 0.0 	 0.0 	 0.0078125 	 0.001862825529050757 	
2030 	 1946 	 0.0 	 0.0 	 0.0 	 0.0078125 	 -0.000550507038927849 	
2053 	 1972 	 0.025950668036998973 	 0.0078125 	 0.0078125 	 0.0078125 	 0.03474315983076757 	
13076 	 2662 	 0.0 	 0.0 	 0.0 	 0.0078125 	 -0.0008168223499671132 	
6329 	 18732 	 0.0 	 0.0 	 0.0 	 0.0078125 	 0.003560483162284548 	
7218 	 324 	 0.0 	 0.0 	 0.0 	 0.0078125 	 -0.003537431484515541 	
20541 	 6003 	 0.00011319046181708421 	 0.0 	 0.0 	 0.0078125 	 -0.0011386676396261928 	
1648 	 2895 	 0.0 	 0.0 	 0.0 	 0.0078125 	 -0.00023395594761608786 	
14262 	 407 	 0.0 	 0.0 	 0.0 	 0.0078125 	 -0.0009887681020976614 	
4037 	 5563 	 0.0 	 0.0 	 0.0 	 0.0078125 	 0.0013778651230338735 	
17167 	 3055 	 0.0 	 0.0 	 0.0 	 0.0078125 	 -0.0026566788386124533 	
3135 	 16183 	 0.0 	 0.0 	 0.0 	 0.0078125 	 0.002141644350384005 	
10722 	 8692 	 0.0 	 0.0 	 0.0 	 0.0078125 	 -0.0019086497471053193 	
3484 	 2508 	 0.0 	 0.0 	 0.0 	 0.0078125 	 -0.0007808717624068137 	
4614 	 9146 	 0.0006571741511500548 	 0.0 	 0.0 	 0.0078125 	 -0.0009908416667176875 	
11902 	 15152 	 0.0 	 0.0 	 0.0 	 0.0078125 	 -0.0015226564757728075 	
5703 	 20165 	 0.0 	 0.0 	 0.0 	 0.0078125 	 -0.0007376427328434923 	
8862 	 14906 	 4.213187276174426e-05 	 0.0 	 0.0 	 0.0078125 	 -2.7519992188063743e-05 	
15152 	 33959 	 0.0 	 0.0 	 0.0 	 0.0078125 	 0.0015777556516098803 	
19360 	 10402 	 0.0 	 0.0 	 0.0 	 0.0078125 	 -0.0003728811109873028 	
13627 	 17042 	 0.0 	 0.0 	 0.0 	 0.0078125 	 0.0007862112899100342 	
21945 	 8949 	 6.494982625921475e-05 	 0.0 	 0.0 	 0.0078125 	 0.0015647089853306731 	
3733 	 4085 	 0.0 	 0.0 	 0.0 	 0.0078125 	 0.008651335104100991 	
15025 	 1446 	 0.0 	 0.0 	 0.0 	 0.0078125 	 -0.0012713858131611425 	
3134 	 3046 	 0.0 	 0.0 	 0.0 	 0.0078125 	 -0.0005641984307388425 	
4927 	 7755 	 0.0 	 0.0 	 0.0 	 0.0078125 	 0.00011451751694203734 	
3351 	 1406 	 0.0 	 0.0 	 0.0 	 0.0078125 	 -0.004871355520445107 	
16146 	 1895 	 0.0 	 0.0 	 0.0 	 0.0078125 	 0.0014418328490237366 	
17739 	 354 	 0.0 	 0.0 	 0.0 	 0.0078125 	 -0.004579658027365146 	
23191 	 3330 	 0.0 	 0.0 	 0.0 	 0.0078125 	 -0.0007155400100307082 	
8094 	 10043 	 0.0 	 0.0 	 0.0 	 0.0078125 	 -0.0031221280512232497 	
2154 	 5881 	 0.0 	 0.0 	 0.0 	 0.0078125 	 0.0032067332260687035 	
18063 	 3559 	 0.0 	 0.0 	 0.0 	 0.0078125 	 -0.00025216407912429135 	
22281 	 5655 	 3.583844031107766e-05 	 0.0 	 0.0 	 0.0078125 	 -0.001271790807840461 	
2319 	 16286 	 0.0 	 0.0 	 0.0 	 0.0078125 	 0.0047836889641810374 	
28266 	 5451 	 0.0 	 0.0 	 0.0 	 0.0078125 	 0.0015076716999666425 	
7677 	 14784 	 0.0 	 0.0 	 0.0 	 0.0078125 	 0.002517188313067813 	
3223 	 1100 	 0.0 	 0.0 	 0.0 	 0.0078125 	 -0.003373747923391986 	
238 	 2961 	 0.0 	 0.0 	 0.0 	 0.0078125 	 0.0011291842896240982 	
